robots-txt-parse,github.com/Woorank/robots-txt-parse,5.4,-1,0,6,0,10,10,0,10,-1,10,10,10,0,0,-1,0
s3-index-generator,github.com/dioad/s3-index-generator,5.4,-1,10,6,0,10,10,10,0,0,-1,10,9,0,0,0,0
sitemap-generator,github.com/Haikson/sitemap-generator,5.3,0,-1,5,0,10,0,10,-1,10,10,10,10,0,-1,0,0
sitemap-generator-cli,github.com/lgraubner/sitemap-generator-cli,5.5,-1,0,4,0,10,-1,10,0,10,10,10,10,0,-1,-1,0
sphinxcontrib-addmetahtml,github.com/0xHiteshPatel/sphinxcontrib-addmetahtml,5.3,-1,5,0,0,-1,10,0,10,10,10,0,10,10,-1,0,0
sphinxcontrib-nwdiag,github.com/blockdiag/sphinxcontrib-nwdiag,3.9,-1,0,0,0,10,-1,0,10,0,9,0,-1,10,10,0,0
through2-spy,github.com/brycebaril/through2-spy,4.8,0,0,-1,0,10,-1,0,0,10,10,-1,10,10,10,0,0
urlcache,github.com/stevenvachon/urlcache,4.8,-1,0,0,0,10,-1,0,10,0,-1,10,10,10,10,0,0
urlobj,github.com/stevenvachon/urlobj,4.8,-1,0,0,0,10,-1,0,0,-1,10,10,10,10,10,0,0
color-hash,github.com/zanza00/color-hash,5.1,-1,0,3,0,10,-1,-1,0,10,10,10,10,10,0,0,0
histo-utils,github.com/meteorhacks/histo-utils,4.5,-1,0,0,0,-1,10,10,-1,0,10,10,10,0,0,0,0
mongo-sharded-cluster,github.com/kadirahq/mongo-sharded-cluster,4.5,0,-1,0,0,10,0,10,10,-1,10,0,10,-1,0,0,0
rippled,github.com/ripple/rippled,6.2,10,-1,10,0,10,-1,1,10,0,-1,0,10,10,10,5,0
a17t,github.com/milesmcc/a17t,5.1,3,0,-1,0,10,-1,0,10,0,10,-1,10,10,10,0,0
django-npm,github.com/kevin1024/django-npm,4.9,0,1,-1,0,-1,0,10,10,0,10,-1,10,10,10,0,0
inter-ui,github.com/philipbelesky/inter-ui,5,0,-1,2,0,-1,10,0,0,-1,10,10,10,10,10,0,0
litepicker,github.com/wakirin/litepicker,4.9,0,-1,1,0,10,10,10,-1,0,10,10,10,-1,0,0,0
async-map-like,github.com/huan/async-map-like,3.9,-1,0,0,0,10,-1,0,0,10,-1,10,0,10,9,0,0
clone-class,github.com/huan/clone-class,4.2,-1,0,3,0,10,0,0,10,10,-1,10,9,0,-1,0,0
cmd-ts,github.com/w3f/cmd-ts,4.8,-1,0,0,0,10,10,-1,10,0,10,10,10,0,0,-1,0
cockatiel,github.com/connor4312/cockatiel,5,9,3,-1,0,-1,0,10,10,0,10,9,10,-1,0,0,0
debug-proxy,github.com/suprememoocow/debug-proxy,4.5,0,-1,0,0,10,-1,0,10,10,10,10,-1,0,0,0,0
ducks,github.com/thr-consulting/ducks,5.4,-1,0,3,0,10,-1,3,10,10,-1,0,10,10,10,0,0
ee-ts,github.com/aleclarson/ee-ts,5.8,0,-1,1,10,-1,0,0,10,10,10,10,-1,10,10,0,0
enum-values,github.com/slavik57/enum-values,5.6,0,-1,5,0,10,-1,3,-1,10,10,10,0,10,10,0,0
file-box,github.com/huan/file-box,5.3,-1,8,0,0,10,0,10,-1,0,10,10,9,0,0,-1,8
gerror,github.com/dcalsky/gerror,4.8,-1,0,0,0,10,-1,0,10,10,10,10,-1,10,0,0,0
git-scripts,github.com/Chatie/git-scripts,5.2,0,-1,4,0,10,-1,0,-1,0,10,10,10,10,10,0,0
jsx-runtime,github.com/jsx-ir/jsx-runtime,4.8,-1,0,0,0,10,-1,0,-1,0,10,10,10,10,10,0,0
memory-card,github.com/huan/memory-card,4,0,1,-1,0,10,-1,0,-1,10,0,10,0,10,9,0,0
node-gitter,github.com/gitterHQ/node-gitter,4.8,-1,0,0,0,-1,10,0,10,10,10,0,-1,10,10,0,0
node-jq,github.com/sanack/node-jq,6,2,7,-1,0,10,10,10,-1,10,0,7,10,-1,0,6,0
node-video-lib,github.com/gkozlenko/node-video-lib,4.1,0,-1,2,0,10,-1,0,10,0,0,-1,10,0,9,10,0
node-webpmux,github.com/ApeironTsuka/node-webpmux,4.6,0,1,-1,0,10,10,10,0,-1,10,10,0,0,0,-1,0
oicq,github.com/takayama-lily/oicq,6.1,10,2,-1,0,10,10,10,0,-1,9,9,-1,3,10,0,0
open-graph,github.com/rust-net-web/open-graph,4.8,0,-1,0,0,10,-1,10,10,0,-1,10,10,10,0,0,0
padlocal-client-ts,github.com/padlocal/padlocal-client-ts,5,5,0,-1,0,10,-1,0,0,-1,10,10,0,10,10,0,0
pkg-jq,github.com/huan/pkg-jq,3.9,0,0,-1,0,10,-1,0,0,10,10,-1,0,10,9,0,0
preact-compat,github.com/developit/preact-compat,6.1,0,-1,6,0,10,0,-1,10,10,10,10,10,0,0,-1,8
preact-devtools,github.com/marvinhagemeister/preact-devtools,5.5,-1,10,1,0,10,0,10,10,0,-1,7,10,-1,8,0,0
preact-hooks,github.com/LyonInc/preact-hooks,4.9,-1,1,3,0,10,-1,0,10,10,-1,10,10,0,0,0,0
preact-render-to-string,github.com/developit/preact-render-to-string,6.2,-1,9,10,0,10,0,10,10,-1,7,0,10,0,-1,0,8
rx-queue,github.com/huan/rx-queue,4,-1,0,1,0,10,-1,0,0,10,-1,0,10,10,9,0,0
sidecar,github.com/newrelic/sidecar,5.5,0,0,-1,0,10,-1,3,-1,10,0,10,10,10,7,0,10
state-switch,github.com/huan/state-switch,3.9,0,-1,0,0,10,10,0,-1,0,10,10,9,0,0,-1,0
stronger-typed-streams,github.com/forbesmyester/stronger-typed-streams,4.5,0,0,-1,0,10,-1,0,10,10,10,-1,0,10,0,0,0
tstest,github.com/wucheng818/tstest,4.5,0,-1,0,0,10,-1,0,-1,10,10,0,10,10,0,0,0
typesafe-actions,github.com/piotrwitek/typesafe-actions,5.6,0,2,-1,0,10,10,0,10,-1,10,10,10,10,-1,0,0
wechat4u,github.com/nodeWechat/wechat4u,4.9,0,-1,4,0,10,0,10,10,-1,10,0,10,0,0,-1,0
wechaty,github.com/chatie/wechaty,5.2,10,-1,1,0,10,0,-1,10,0,10,-1,10,10,0,0,0
wechaty-puppet,github.com/Chatie/wechaty-puppet,5.4,-1,8,1,0,10,-1,8,0,-1,10,0,10,10,9,0,0
wechaty-puppet-gitter,github.com/wechaty/wechaty-puppet-gitter,4.6,0,0,-1,0,10,-1,8,0,0,10,-1,10,10,9,0,0
wechaty-puppet-lark,github.com/Roxanne718/wechaty-puppet-lark,5,-1,0,4,0,10,-1,8,0,-1,0,10,10,10,9,0,0
wechaty-puppet-mock,github.com/Chatie/wechaty-puppet-mock,4.6,0,-1,0,0,-1,10,8,0,10,0,10,-1,10,9,0,0
wechaty-puppet-official-account,github.com/wechaty/wechaty-puppet-official-account,4.8,-1,0,2,0,10,-1,8,0,10,0,10,-1,9,10,0,0
wechaty-puppet-oicq,github.com/anaivebird/wechaty-puppet-oicq,4.6,0,0,-1,0,-1,10,0,10,10,10,0,-1,9,8,0,0
wechaty-puppet-padlocal,github.com/padlocal/wechaty-puppet-padlocal,5.3,0,-1,10,0,-1,10,6,0,10,-1,0,10,10,9,0,0
wechaty-puppet-service,github.com/wechaty/wechaty-puppet-service,5.9,-1,2,10,0,10,-1,0,10,0,10,-1,10,9,10,0,0
wechaty-puppet-wechat,github.com/wechaty/wechaty-puppet-wechat,5.1,-1,1,4,0,10,0,0,10,-1,10,10,9,0,-1,8,0
wechaty-puppet-wechat4u,github.com/zixia/wechaty-puppet-wechat4u,4.6,-1,0,0,0,10,-1,8,0,10,0,10,10,-1,9,0,0
wechaty-puppet-whatsapp,github.com/wechaty/wechaty-puppet-whatsapp,6.4,10,10,-1,0,10,0,10,-1,0,10,10,9,-1,8,0,0
wechaty-redux,github.com/wechaty/wechaty-redux,4.6,-1,0,0,0,10,0,10,10,-1,0,10,9,0,0,-1,8
datascience,github.com/data-8/datascience,6,9,-1,10,0,10,-1,6,10,10,-1,0,0,7,10,0,0
nbmessages,github.com/ucsd-ets/nbmessages,4.7,0,0,-1,0,10,-1,0,10,-1,0,10,10,10,0,7,0
Injector,github.com/artyomd/Injector,5.9,0,-1,10,0,10,-1,10,10,0,10,-1,9,10,0,3,0
cipher,github.com/humu1us/cipher,5.8,0,10,-1,0,10,10,-1,0,10,10,10,10,0,-1,0,0
readdir,github.com/fuxingZhang/readdir,4.8,0,0,-1,0,10,-1,0,-1,10,0,10,10,10,10,0,0
traffic,github.com/JoshMcguigan/traffic,4.8,-1,0,0,0,10,-1,0,-1,10,10,10,0,10,10,0,0
ya-csv,github.com/koles/ya-csv,4.9,-1,0,1,0,-1,10,0,10,10,10,10,-1,10,0,0,0
import-global,github.com/sindresorhus/import-global,4.1,-1,2,0,0,10,9,-1,10,0,0,10,10,0,0,-1,0
metalsmith,github.com/metalsmith/metalsmith,4.3,-1,10,0,0,10,0,0,0,10,-1,0,10,7,10,0,0
route-cache,github.com/bradoyler/route-cache,4.6,1,-1,0,0,10,-1,10,-1,10,0,10,10,0,0,0,0
unyield,github.com/MatthewMueller/unyield,4.8,0,0,-1,0,10,-1,0,10,-1,10,10,0,0,10,0,-1
vue-cli,github.com/vuejs/vue-cli,6,10,-1,2,0,10,-1,1,10,0,10,-1,10,10,10,0,0
cobertura-parse,github.com/vokal/cobertura-parse,4.9,-1,0,1,0,10,-1,0,10,10,0,-1,10,10,10,0,0
easy-zip,github.com/owenchong/easy-zip,4.9,-1,0,1,0,-1,10,10,0,-1,10,10,10,10,0,0,0
elasticsearch-deletebyquery,github.com/dermidgen/elasticsearch-deletebyquery,4.8,0,-1,0,0,10,-1,0,10,0,10,10,-1,10,10,0,0
grunt-coveralls,github.com/pimterry/grunt-coveralls,4.8,0,-1,0,0,10,10,10,0,10,-1,10,10,-1,0,0,0
nodemailer-sendmail-transport,github.com/andris9/nodemailer-sendmail-transport,4.8,-1,0,0,0,10,-1,-1,0,10,10,10,10,10,0,0,0
parse-large-json,github.com/vigour-io/parse-large-json,4.5,0,-1,0,0,10,-1,10,10,0,10,10,0,0,-1,0,0
soajs,github.com/soajs/soajs,5.1,-1,0,0,0,10,-1,10,10,0,10,10,10,0,-1,3,0
soajs.core.drivers,github.com/soajs/soajs.core.drivers,5.1,0,-1,0,0,10,0,10,10,-1,10,10,10,0,0,-1,3
soajs.core.libs,github.com/soajs/soajs.core.libs,5.1,0,-1,0,0,10,10,-1,0,10,10,10,10,-1,0,0,3
soajs.core.modules,github.com/soajs/soajs.core.modules,5.1,0,-1,0,0,10,0,-1,10,10,10,10,10,-1,3,0,0
soajs.mongodb.data,github.com/soajs/soajs.mongodb.data,4.8,0,-1,0,0,10,0,10,10,-1,10,10,10,-1,0,0,0
soajs.urac.driver,github.com/soajs/soajs.urac.driver,5.1,-1,0,0,0,10,-1,10,0,10,10,10,10,-1,3,0,0
kafkacat,github.com/edenhill/kafkacat,4.2,3,-1,2,0,10,-1,0,10,0,0,10,-1,10,0,0,7
file-manager,github.com/mistermark/file-manager,4.8,0,0,-1,0,10,-1,0,0,10,10,-1,10,10,10,0,0
steamid,github.com/XMPPwocky/steamid,4.5,0,-1,0,0,10,-1,-1,10,10,0,10,0,10,0,0,0
vdf,github.com/andygrunwald/vdf,6.5,6,7,-1,0,-1,10,0,10,-1,10,7,10,0,10,0,10
strtools,github.com/elitechance/strtools,4.5,0,-1,0,0,10,-1,0,10,0,-1,10,10,10,0,0,0
amazon-payments,github.com/MadisonReed/amazon-payments,5.2,-1,0,4,0,10,-1,0,10,-1,0,10,10,10,10,0,0
amplitude,github.com/geoffdutton/amplitude,5.2,0,5,-1,0,10,-1,0,10,10,-1,10,0,9,10,0,0
bootstrap-growl,github.com/ifightcrime/bootstrap-growl,4.8,-1,0,0,0,-1,10,0,10,10,-1,10,0,10,10,0,0
contentstream,github.com/node-modules/contentstream,4.6,-1,1,0,0,10,-1,0,0,10,10,-1,10,10,0,0,0
coupon-code,github.com/baxang/coupon-code,4.8,0,0,-1,0,10,-1,-1,0,10,10,10,10,10,0,0,0
cwait,github.com/charto/cwait,5.1,-1,0,0,0,10,-1,-1,10,10,10,10,0,10,3,0,0
domain-middleware,github.com/fengmk2/domain-middleware,4.8,0,0,-1,0,10,-1,0,0,10,-1,10,10,10,10,0,0
express-csv,github.com/limjoe/express-csv,4.8,-1,0,0,0,10,10,10,10,-1,10,0,10,0,0,-1,0
filenamify-url,github.com/sindresorhus/filenamify-url,4.7,2,0,-1,0,10,-1,0,10,0,0,10,-1,10,9,10,0
get-res,github.com/kevva/get-res,4.8,0,0,-1,0,10,-1,0,10,-1,10,10,10,10,0,0,0
gif-encoder,github.com/twolfson/gif-encoder,4.8,0,-1,0,0,10,-1,0,10,0,-1,10,10,10,10,0,0
grunt-hashres,github.com/Luismahou/grunt-hashres,4.8,0,0,-1,0,10,-1,0,10,0,10,10,10,-1,10,0,0
gulp-grunt,github.com/Warbring3r/gulp-grunt,4.8,0,-1,0,0,10,-1,0,0,10,-1,10,10,10,10,0,0
gulp.spritesmith,github.com/twolfson/gulp.spritesmith,4.9,-1,0,1,0,10,0,10,10,10,-1,10,10,-1,0,0,0
habitica,github.com/HabitRPG/habitica,6.1,10,7,-1,0,10,-1,0,10,10,0,-1,10,0,0,10,5
habitica-markdown,github.com/HabitRPG/habitica-markdown,4.9,1,0,-1,0,10,-1,0,0,10,10,10,-1,10,10,0,0
habitica-markdown-emoji,github.com/HabitRPG/habitica-markdown-emoji,4.8,0,0,-1,0,10,-1,0,-1,10,0,10,10,10,10,0,0
handlebars-layouts,github.com/shannonmoeller/handlebars-layouts,4.8,0,-1,0,0,10,-1,10,10,-1,10,0,10,10,0,0,0
humanize-url,github.com/sindresorhus/humanize-url,4.6,0,-1,1,0,10,-1,0,9,-1,10,10,0,0,10,10,0
in-app-purchase,github.com/champie/in-app-purchase,7.9,-1,10,9,0,-1,10,0,10,10,10,10,-1,9,10,9,0
inject-loader,github.com/plasticine/inject-loader,4.9,-1,0,1,0,10,-1,0,10,10,10,10,10,-1,0,0,0
json-content-demux,github.com/twolfson/json-content-demux,4.8,-1,0,0,0,10,0,10,10,10,-1,10,10,0,0,-1,0
lcov-result-merger,github.com/mweibel/lcov-result-merger,5.1,-1,10,5,0,10,-1,0,0,0,-1,10,10,10,7,0,0
markdown-it-link-attributes,github.com/crookedneighbor/markdown-it-link-attributes,4,0,-1,1,0,10,0,10,0,-1,10,9,10,-1,0,0,0
markdown-it-linkify-images,github.com/crookedneighbor/markdown-it-linkify-images,5.3,0,-1,5,0,10,-1,0,-1,0,10,10,10,10,10,0,0
mongoose-id-autoinc,github.com/ijse/mongoose-id-autoinc,4.5,0,0,-1,0,-1,10,0,10,10,-1,10,0,10,0,0,0
obj-extend,github.com/mlmorg/obj-extend,4.8,0,-1,0,0,-1,10,0,10,10,-1,0,10,10,10,0,0
pageres,github.com/sindresorhus/pageres,3.9,2,0,-1,0,10,-1,0,0,10,10,-1,0,0,7,10,0
parse-cookie-phantomjs,github.com/sindresorhus/parse-cookie-phantomjs,4.8,0,0,-1,0,10,10,10,10,0,10,-1,10,0,-1,0,0
paypal-ipn,github.com/webhookrelay/paypal-ipn,4.5,0,0,-1,0,10,-1,0,10,-1,0,10,0,10,10,0,0
phantom-bridge,github.com/sindresorhus/phantom-bridge,4.8,-1,0,0,0,-1,10,10,0,10,10,-1,10,0,10,0,0
pipe-event,github.com/neoziro/pipe-event,4.8,0,-1,0,0,10,-1,10,0,10,-1,10,10,10,0,0,0
pixelsmith,github.com/twolfson/pixelsmith,4.8,0,0,-1,0,10,0,10,-1,10,10,10,10,-1,0,0,0
pngjs2,github.com/lukeapage/pngjs2,5.6,0,8,-1,0,10,10,0,-1,10,10,10,10,0,0,-1,0
postcss-easy-import,github.com/TrySound/postcss-easy-import,4.9,-1,0,1,0,10,-1,0,0,10,10,-1,10,10,10,0,0
protocolify,github.com/sindresorhus/protocolify,4.5,0,0,-1,0,0,0,-1,10,10,10,9,10,10,-1,0,0
push-notify,github.com/neoziro/push-notify,4.8,0,-1,0,0,10,10,10,0,-1,10,10,10,-1,0,0,0
pusher,github.com/avinash240/pusher,4.8,-1,3,0,0,-1,10,0,-1,10,0,0,10,10,10,0,0
pusher-js-auth,github.com/dirkbonhomme/pusher-js-auth,5,2,-1,0,0,-1,10,10,10,10,10,0,-1,10,0,0,0
require-again,github.com/crookedneighbor/require-again,4.9,-1,0,1,0,10,0,10,10,10,10,-1,10,0,0,-1,0
s3-upload-stream,github.com/nathanpeck/s3-upload-stream,4.8,0,0,-1,0,10,-1,-1,10,0,10,10,10,10,0,0,0
save-pixels,github.com/nsfw-filter/save-pixels,4.8,-1,0,0,0,10,-1,0,10,10,-1,10,10,0,10,0,0
screenshot-stream,github.com/kevva/screenshot-stream,4.9,-1,0,1,0,-1,10,0,10,10,10,-1,10,0,10,0,0
sinon-stub-promise,github.com/substantial/sinon-stub-promise,5.2,0,-1,0,0,10,-1,0,0,10,10,10,-1,10,10,0,-1
smart-app-banner,github.com/kudago/smart-app-banner,5,-1,2,0,0,10,-1,0,0,-1,10,10,10,10,10,0,0
spritesheet-templates,github.com/steamerjs/spritesheet-templates,4.8,0,-1,0,0,10,-1,0,10,10,10,10,0,-1,10,0,0
spritesmith,github.com/Ensighten/spritesmith,4.8,0,-1,0,0,10,10,-1,0,10,10,10,10,0,-1,0,0
superagent-defaults,github.com/CamShaft/superagent-defaults,4.5,-1,0,0,0,10,-1,0,0,-1,10,10,10,10,0,0,0
viewport-list,github.com/kevva/viewport-list,4.9,-1,1,0,0,-1,10,10,-1,10,10,0,10,10,0,0,0
vinyl-transform,github.com/hughsk/vinyl-transform,4.8,-1,0,0,0,10,-1,0,-1,10,10,10,10,0,10,0,0
w3counter,github.com/kevva/w3counter,4.9,0,1,-1,0,10,-1,0,10,-1,0,10,10,10,10,0,0
algos,github.com/iiitv/algos,6.4,-1,0,9,0,10,-1,10,10,10,0,-1,10,10,8,0,0
config-ext,github.com/microprofile-extensions/config-ext,5.5,0,-1,7,0,10,-1,0,10,0,10,10,-1,10,10,0,0
database-mysql,github.com/Synor/database-mysql,4.8,0,0,-1,0,10,-1,0,10,0,10,10,10,-1,10,0,0
energy,github.com/ryanve/energy,5.5,0,4,-1,0,10,0,10,10,10,-1,10,10,0,-1,3,0
fluent-builder,github.com/develohpanda/fluent-builder,6,0,9,-1,0,10,10,0,10,10,10,-1,7,-1,6,0,0
image-api,github.com/IIIF/image-api,5,0,-1,4,0,10,10,0,10,-1,10,10,0,7,0,-1,0
image-cache,github.com/nyancodeid/image-cache,4.8,0,0,-1,0,10,-1,0,0,-1,10,10,10,10,10,0,0
license-model,github.com/wizzdi/license-model,4.8,0,0,-1,0,10,10,0,10,10,10,-1,10,-1,0,0,0
link,github.com/scalingo/link,6.2,9,10,-1,0,10,0,6,-1,10,10,0,10,0,10,5,0
log-api,github.com/TicketlineNetwork/log-api,4.8,0,0,-1,0,10,-1,0,10,10,10,-1,0,10,10,0,0
modbus,github.com/grid-x/modbus,6.7,1,10,-1,0,10,10,6,0,10,-1,10,10,10,10,0,0
project-base,github.com/purtuga/project-base,4.8,0,-1,0,0,10,-1,10,10,0,10,10,10,-1,0,0,0
skill,github.com/atomist-skills/skill,7,-1,10,4,0,10,-1,3,-1,10,0,10,10,10,10,10,0
spi,github.com/ut-astria/spi,4.8,0,-1,0,0,10,-1,0,10,0,10,10,10,-1,10,0,0
status-api,github.com/starefossen/status-api,4.7,-1,0,0,0,10,-1,0,10,10,0,10,-1,10,0,0,7
storage-api,github.com/dictadata/storage-api,4.9,1,-1,0,0,10,-1,0,10,10,0,-1,10,10,10,0,0
transformation,github.com/sunesimonsen/transformation,6.2,10,-1,5,0,-1,10,0,10,-1,10,0,10,9,10,0,0
svgexport,github.com/shakiba/svgexport,5.2,-1,0,4,0,10,-1,0,10,0,-1,10,10,10,0,-1,0
frames,github.com/knei-knurow/frames,4.9,0,-1,3,0,10,-1,3,10,0,10,-1,10,0,7,0,10
dbdiff,github.com/zooshgroup/dbdiff,4.9,-1,0,1,0,-1,10,0,10,0,-1,10,10,10,10,0,0
modernizr-webpack-plugin,github.com/alexpalombaro/modernizr-webpack-plugin,5.3,5,0,-1,0,10,10,10,10,10,-1,0,10,0,-1,0,0
cast,github.com/streamelements/cast,4.9,0,-1,1,0,10,10,0,-1,10,10,10,10,-1,0,0,0
cassandra-unit,github.com/jsevellec/cassandra-unit,4.8,-1,0,0,0,10,0,-1,10,10,10,10,10,0,0,-1,0
orientdb-etl,github.com/orientechnologies/orientdb-etl,4.8,-1,0,0,0,10,10,0,10,-1,10,10,10,-1,0,0,0
orientdb-lucene,github.com/orientechnologies/orientdb-lucene,4.4,0,-1,0,0,10,0,0,10,10,-1,10,10,10,0,0,0
homebridge-loxone-ws,github.com/Lumoc/homebridge-loxone-ws,5.1,3,-1,0,0,10,-1,-1,10,0,10,10,10,10,0,0,0
node-lox-ws-api,github.com/alladdin/node-lox-ws-api,4.9,-1,0,1,0,10,-1,10,10,0,-1,10,10,10,0,0,0
bubble-stream-error,github.com/alessioalex/bubble-stream-error,4.5,0,0,-1,0,10,-1,0,-1,10,10,0,10,10,0,0,0
env-editor,github.com/sindresorhus/env-editor,4.2,-1,0,3,0,10,9,0,-1,0,10,10,10,-1,0,0,0
exec-async,github.com/ccheever/exec-async,4.8,0,-1,0,0,10,10,10,-1,10,0,10,10,0,-1,0,0
expo-cli,github.com/expo/expo-cli,5,10,-1,4,0,10,-1,6,0,-1,10,0,10,7,4,0,0
freeport-async,github.com/expo/freeport-async,4.9,-1,0,1,0,10,-1,0,10,10,0,10,10,-1,10,0,0
md5hex,github.com/650Industries/md5hex,4.8,-1,0,0,0,-1,10,10,10,0,-1,10,10,10,0,0,0
multiyargs,github.com/vseventer/multiyargs,4.8,0,0,-1,0,10,-1,10,10,0,10,10,10,0,0,-1,0
promise-do-whilst,github.com/busterc/promise-do-whilst,4.9,0,-1,1,0,10,-1,0,-1,10,0,10,10,10,10,0,0
sharp-cli,github.com/vseventer/sharp-cli,5.8,1,10,-1,0,10,10,0,10,-1,10,10,10,-1,0,0,0
xdl,github.com/toyboot4e/xdl,5.2,0,4,-1,0,10,10,-1,0,10,10,10,10,0,-1,0,0
dorita980,github.com/koalazak/dorita980,5.4,1,-1,5,0,10,0,-1,10,10,10,10,10,0,0,-1,0
LookingGlass,github.com/gnif/LookingGlass,4.9,-1,5,10,2,10,0,10,-1,10,0,9,10,0,0,1,0
cakephp,github.com/cakephp/cakephp,6,10,6,-1,0,10,0,10,10,0,-1,10,10,10,0,0,3
ascii-data-table,github.com/oskarhane/ascii-data-table,4.8,0,0,-1,0,10,-1,0,10,10,-1,10,0,10,10,0,0
edgegrid,github.com/njuettner/edgegrid,6.8,-1,10,8,0,10,-1,0,10,10,10,10,10,0,-1,3,0
from-seconds,github.com/rendfall/from-seconds,4.8,-1,0,0,0,10,-1,0,0,10,10,10,-1,10,10,0,0
httpie-edgegrid,github.com/akamai-open/httpie-edgegrid,6.7,5,6,-1,0,10,-1,0,10,-1,10,10,10,10,9,0,0
request-debug,github.com/nylen/request-debug,4.6,1,0,-1,0,-1,10,0,10,10,0,-1,10,0,10,0,0
sha256-file,github.com/so-ta/sha256-file,4.8,-1,0,0,0,10,-1,0,-1,0,10,10,10,10,10,0,0
stream-read-all,github.com/75lb/stream-read-all,4.8,0,0,-1,0,-1,10,0,10,10,0,10,-1,10,10,0,0
stringify-clone,github.com/ahmadnassri/stringify-clone,4.5,0,-1,3,0,10,-1,6,10,10,0,0,10,-1,0,10,0
babel-preset-es2015-node,github.com/rtsao/babel-preset-es2015-node,4.8,-1,0,0,0,10,-1,-1,0,10,10,10,10,10,0,0,0
davos,github.com/forkpoint/davos,5.6,0,8,-1,0,10,-1,0,10,-1,10,10,10,10,0,0,0
string-format-js,github.com/tmaeda1981jp/string-format-js,5.2,-1,0,0,0,10,-1,0,-1,0,10,10,10,10,10,-1,0
await-spawn,github.com/ralphtheninja/await-spawn,5.1,-1,0,3,0,10,-1,0,0,-1,10,10,10,10,10,0,0
dir-compare,github.com/gliviu/dir-compare,5.8,-1,0,0,0,10,-1,0,-1,10,10,10,10,10,10,0,0
eslint-config-oclif,github.com/oclif/eslint-config-oclif,6.6,0,-1,6,0,10,10,10,-1,10,10,10,10,0,-1,3,0
eslint-plugin-typescript,github.com/nzakas/eslint-plugin-typescript,6.2,-1,7,0,0,10,-1,8,0,10,-1,10,10,10,10,0,0
qqjs,github.com/jdxcode/qqjs,4.5,-1,0,0,0,10,10,0,10,-1,10,0,10,0,-1,0,0
hyperfine,github.com/sharkdp/hyperfine,5.8,10,8,-1,0,10,10,10,0,-1,10,10,7,0,0,0,0
harvester,github.com/beatlabs/harvester,7.2,-1,9,9,0,10,-1,10,10,-1,0,10,10,7,10,0,0
puppet-lint-param-docs,github.com/voxpupuli/puppet-lint-param-docs,4.9,0,-1,6,0,10,-1,0,10,10,0,10,7,10,0,3,0
puppet-modulebuilder,github.com/puppetlabs/puppet-modulebuilder,7.2,0,-1,9,0,10,-1,0,10,10,-1,10,10,10,10,10,0
rspec_honeycomb_formatter,github.com/puppetlabs/rspec_honeycomb_formatter,6.1,0,7,-1,0,10,10,-1,10,0,10,10,10,10,0,-1,0
tty-pager,github.com/piotrmurach/tty-pager,3.8,-1,0,0,0,10,-1,0,10,-1,0,7,10,10,0,0,1
gramps,github.com/gramps-graphql/gramps,6.3,-1,0,8,0,-1,10,8,-1,0,10,10,10,10,10,0,0
gauntlt,github.com/gauntlt/gauntlt,4.8,-1,0,3,0,10,-1,0,10,10,0,10,-1,10,5,0,0
qa-tools,github.com/pigeonfresh/qa-tools,3.8,0,0,-1,0,10,-1,0,0,10,-1,10,0,7,10,0,0
xray-plugin,github.com/teddysun/xray-plugin,4.8,4,0,-1,0,10,-1,10,10,0,10,10,10,0,0,0,0
vmtouch,github.com/hoytech/vmtouch,5.1,-1,0,3,0,-1,10,0,10,10,10,-1,10,10,0,0,0
graphql-iso-date,github.com/excitement-engineer/graphql-iso-date,5.3,-1,5,0,0,10,-1,0,0,10,10,10,-1,10,10,0,0
user-agent,github.com/searchfe/user-agent,6.1,4,-1,0,0,10,10,0,10,10,10,-1,10,0,-1,-1,6
bcl,github.com/beringresearch/bcl,4.5,0,0,-1,0,10,-1,10,-1,10,0,0,10,10,0,0,0
mongoid-rspec,github.com/mongoid/mongoid-rspec,5.2,0,4,-1,0,10,-1,0,10,-1,10,10,0,10,10,0,0
rserve-client,github.com/jakutis/rserve-client,4.8,-1,0,0,0,10,10,10,0,10,-1,10,10,0,0,-1,0
weka,github.com/chrisspen/weka,4.9,-1,0,1,0,10,-1,0,0,10,10,10,-1,10,10,0,0
soy-functions,github.com/StefanLiebenberg/soy-functions,4.5,-1,0,0,0,10,-1,0,-1,10,10,0,10,10,0,0,0
gdbgui,github.com/cs01/gdbgui,4.2,2,-1,6,0,10,0,0,0,-1,10,0,10,9,10,0,0
django-debug-toolbar-mongo,github.com/hmarr/django-debug-toolbar-mongo,4.8,0,-1,0,0,-1,10,0,-1,10,10,10,10,10,0,0,0
django-debug-toolbar-vcs-info,github.com/giginet/django-debug-toolbar-vcs-info,4.8,0,0,-1,0,10,-1,10,10,10,0,10,10,-1,0,0,0
django-mongoengine,github.com/MongoEngine/django-mongoengine,4.8,10,-1,2,0,10,-1,0,-1,0,10,10,7,10,0,0,0
django-tastypie-mongoengine,github.com/wlanslovenija/django-tastypie-mongoengine,4.8,-1,0,0,0,10,-1,0,0,10,10,10,-1,10,10,0,0
passivetotal,github.com/chrislee35/passivetotal,4.8,0,-1,0,0,10,-1,0,10,10,-1,0,10,10,10,0,0
yaraprocessor,github.com/MITRECND/yaraprocessor,4.8,0,-1,0,0,10,-1,0,10,-1,10,10,0,10,10,0,0
